Info 0    [19:19:22.135] Starting TS Server
Info 943  [19:20:39.995] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 68 structureChanged: false structureIsReused:: Completely Elapsed: 9.1844909992069ms
Info 944  [19:20:39.995] Different program with same set of files
Info 945  [19:20:39.995] getCompletionData: Get current token: 0.024098999798297882
Info 946  [19:20:39.995] getCompletionData: Is inside comment: 0.00560699962079525
Info 947  [19:20:39.995] getCompletionData: Get previous token: 0.05128500051796436
Info 948  [19:20:39.995] getCompletionsAtPosition: isCompletionListBlocker: 0.005218999460339546
Info 949  [19:20:39.995] Returning an empty list because completion was requested in an invalid position.
Info 950  [19:20:40.058] getCompletionData: Get current token: 0.027625998482108116
Info 951  [19:20:40.058] getCompletionData: Is inside comment: 0.005080999806523323
Info 952  [19:20:40.058] getCompletionData: Get previous token: 0.04907600022852421
Info 953  [19:20:40.058] getCompletionsAtPosition: isCompletionListBlocker: 0.004891000688076019
Info 954  [19:20:40.058] Returning an empty list because completion was requested in an invalid position.
Info 955  [19:20:40.062] getCompletionData: Get current token: 0.04407300055027008
Info 956  [19:20:40.063] getCompletionData: Is inside comment: 0.006497999653220177
Info 957  [19:20:40.063] getCompletionData: Get previous token: 0.1821299996227026
Info 958  [19:20:40.063] getCompletionsAtPosition: isCompletionListBlocker: 0.005970999598503113
Info 959  [19:20:40.063] Returning an empty list because completion was requested in an invalid position.
Info 960  [19:20:40.063] getCompletionData: Get current token: 0.02467699907720089
Info 961  [19:20:40.063] getCompletionData: Is inside comment: 0.004410000517964363
Info 962  [19:20:40.063] getCompletionData: Get previous token: 0.047443000599741936
Info 963  [19:20:40.064] getCompletionsAtPosition: isCompletionListBlocker: 0.0068870000541210175
Info 964  [19:20:40.064] Returning an empty list because completion was requested in an invalid position.
Info 965  [19:20:40.273] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 966  [19:20:40.293] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 69 structureChanged: false structureIsReused:: Completely Elapsed: 19.72413199953735ms
Info 967  [19:20:40.293] Different program with same set of files
Info 968  [19:20:40.293] getCompletionData: Get current token: 0.03648499958217144
Info 969  [19:20:40.293] getCompletionData: Is inside comment: 0.018275000154972076
Info 970  [19:20:40.294] getCompletionData: Get previous token: 0.09721700102090836
Info 971  [19:20:40.294] getCompletionsAtPosition: isCompletionListBlocker: 0.010308999568223953
Info 972  [19:20:40.294] Returning an empty list because completion was requested in an invalid position.
Info 973  [19:20:40.298] getCompletionData: Get current token: 0.07678099907934666
Info 974  [19:20:40.298] getCompletionData: Is inside comment: 0.014970000833272934
Info 975  [19:20:40.299] getCompletionData: Get previous token: 0.09157100133597851
Info 976  [19:20:40.299] getCompletionsAtPosition: isCompletionListBlocker: 0.011709999293088913
Info 977  [19:20:40.299] Returning an empty list because completion was requested in an invalid position.
Info 978  [19:20:40.303] getCompletionData: Get current token: 0.07239400036633015
Info 979  [19:20:40.303] getCompletionData: Is inside comment: 0.014050999656319618
Info 980  [19:20:40.303] getCompletionData: Get previous token: 0.09542600065469742
Info 981  [19:20:40.303] getCompletionsAtPosition: isCompletionListBlocker: 0.010694000869989395
Info 982  [19:20:40.303] Returning an empty list because completion was requested in an invalid position.
Info 983  [19:20:40.304] getCompletionData: Get current token: 0.06132400035858154
Info 984  [19:20:40.304] getCompletionData: Is inside comment: 0.016280999407172203
Info 985  [19:20:40.305] getCompletionData: Get previous token: 0.170049000531435
Info 986  [19:20:40.305] getCompletionsAtPosition: isCompletionListBlocker: 0.01360899955034256
Info 987  [19:20:40.305] Returning an empty list because completion was requested in an invalid position.
Info 988  [19:20:40.570] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 989  [19:20:40.578] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 70 structureChanged: false structureIsReused:: Completely Elapsed: 7.622479001060128ms
Info 990  [19:20:40.578] Different program with same set of files
Info 991  [19:20:40.578] getCompletionData: Get current token: 0.027327001094818115
Info 992  [19:20:40.579] getCompletionData: Is inside comment: 0.00592699833214283
Info 993  [19:20:40.579] getCompletionData: Get previous token: 0.06578500010073185
Info 994  [19:20:40.579] getCompletionsAtPosition: isCompletionListBlocker: 0.007086999714374542
Info 995  [19:20:40.579] Returning an empty list because completion was requested in an invalid position.
Info 996  [19:20:40.579] getCompletionData: Get current token: 0.03732899948954582
Info 997  [19:20:40.579] getCompletionData: Is inside comment: 0.00623599998652935
Info 998  [19:20:40.579] getCompletionData: Get previous token: 0.0710109993815422
Info 999  [19:20:40.579] getCompletionsAtPosition: isCompletionListBlocker: 0.009059000760316849
Info 1000 [19:20:40.579] Returning an empty list because completion was requested in an invalid position.
Info 1001 [19:20:40.580] getCompletionData: Get current token: 0.02563600055873394
Info 1002 [19:20:40.580] getCompletionData: Is inside comment: 0.0055059995502233505
Info 1003 [19:20:40.580] getCompletionData: Get previous token: 0.0782880000770092
Info 1004 [19:20:40.580] getCompletionsAtPosition: isCompletionListBlocker: 0.00676799938082695
Info 1005 [19:20:40.580] Returning an empty list because completion was requested in an invalid position.
Info 1006 [19:20:40.580] getCompletionData: Get current token: 0.02517799846827984
Info 1007 [19:20:40.580] getCompletionData: Is inside comment: 0.008401000872254372
Info 1008 [19:20:40.580] getCompletionData: Get previous token: 0.06925799883902073
Info 1009 [19:20:40.580] getCompletionsAtPosition: isCompletionListBlocker: 0.006931999698281288
Info 1010 [19:20:40.581] Returning an empty list because completion was requested in an invalid position.
Info 1011 [19:20:40.581] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1012 [19:20:40.588] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false structureIsReused:: Completely Elapsed: 7.257346998900175ms
Info 1013 [19:20:40.588] Different program with same set of files
Info 1014 [19:20:40.627] getCompletionData: Get current token: 0.02191000059247017
Info 1015 [19:20:40.627] getCompletionData: Is inside comment: 0.0050400011241436005
Info 1016 [19:20:40.627] getCompletionData: Get previous token: 0.04974699951708317
Info 1017 [19:20:40.627] getCompletionsAtPosition: isCompletionListBlocker: 0.005688998848199844
Info 1018 [19:20:40.627] Returning an empty list because completion was requested in an invalid position.
Info 1019 [19:20:40.629] getCompletionData: Get current token: 0.021296000108122826
Info 1020 [19:20:40.629] getCompletionData: Is inside comment: 0.00551300123333931
Info 1021 [19:20:40.630] getCompletionData: Get previous token: 0.04920800030231476
Info 1022 [19:20:40.630] getCompletionsAtPosition: isCompletionListBlocker: 0.006105000153183937
Info 1023 [19:20:40.630] Returning an empty list because completion was requested in an invalid position.
Info 1024 [19:20:40.632] getCompletionData: Get current token: 0.02305700071156025
Info 1025 [19:20:40.632] getCompletionData: Is inside comment: 0.004979001358151436
Info 1026 [19:20:40.632] getCompletionData: Get previous token: 0.05255899950861931
Info 1027 [19:20:40.632] getCompletionsAtPosition: isCompletionListBlocker: 0.006244000047445297
Info 1028 [19:20:40.632] Returning an empty list because completion was requested in an invalid position.
Info 1029 [19:20:40.634] getCompletionData: Get current token: 1.1898410003632307
Info 1030 [19:20:40.634] getCompletionData: Is inside comment: 0.01115499995648861
Info 1031 [19:20:40.634] getCompletionData: Get previous token: 0.06103300116956234
Info 1032 [19:20:40.634] getCompletionsAtPosition: isCompletionListBlocker: 0.007754998281598091
Info 1033 [19:20:40.634] Returning an empty list because completion was requested in an invalid position.
Info 1034 [19:20:43.690] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1035 [19:20:43.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false structureIsReused:: Completely Elapsed: 11.656383998692036ms
Info 1036 [19:20:43.702] Different program with same set of files
Info 1037 [19:20:44.374] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1038 [19:20:44.383] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false structureIsReused:: Completely Elapsed: 9.369187001138926ms
Info 1039 [19:20:44.383] Different program with same set of files
Info 1040 [19:20:44.384] getCompletionData: Get current token: 0.024365000426769257
Info 1041 [19:20:44.384] getCompletionData: Is inside comment: 0.01914600096642971
Info 1042 [19:20:44.384] getCompletionData: Get previous token: 0.06900100037455559
Info 1043 [19:20:44.384] getCompletionsAtPosition: isCompletionListBlocker: 0.005398999899625778
Info 1044 [19:20:44.384] Returning an empty list because completion was requested in an invalid position.
Info 1045 [19:20:44.387] getCompletionData: Get current token: 0.019124001264572144
Info 1046 [19:20:44.387] getCompletionData: Is inside comment: 0.005619000643491745
Info 1047 [19:20:44.387] getCompletionData: Get previous token: 0.0455510001629591
Info 1048 [19:20:44.387] getCompletionsAtPosition: isCompletionListBlocker: 0.0037529990077018738
Info 1049 [19:20:44.387] Returning an empty list because completion was requested in an invalid position.
Info 1050 [19:20:44.389] getCompletionData: Get current token: 0.016162000596523285
Info 1051 [19:20:44.389] getCompletionData: Is inside comment: 0.005156999453902245
Info 1052 [19:20:44.389] getCompletionData: Get previous token: 0.03669700026512146
Info 1053 [19:20:44.389] getCompletionsAtPosition: isCompletionListBlocker: 0.0036639999598264694
Info 1054 [19:20:44.389] Returning an empty list because completion was requested in an invalid position.
Info 1055 [19:20:44.389] getCompletionData: Get current token: 0.013843998312950134
Info 1056 [19:20:44.389] getCompletionData: Is inside comment: 0.0039799995720386505
Info 1057 [19:20:44.389] getCompletionData: Get previous token: 0.05306299962103367
Info 1058 [19:20:44.390] getCompletionsAtPosition: isCompletionListBlocker: 0.0027389992028474808
Info 1059 [19:20:44.390] Returning an empty list because completion was requested in an invalid position.
Info 1060 [19:20:45.546] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1061 [19:20:45.558] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false structureIsReused:: Completely Elapsed: 12.212605999782681ms
Info 1062 [19:20:45.558] Different program with same set of files
Info 1063 [19:20:46.459] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1064 [19:20:46.471] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false structureIsReused:: Completely Elapsed: 11.986510999500751ms
Info 1065 [19:20:46.471] Different program with same set of files
Info 1066 [19:20:46.471] getCompletionData: Get current token: 0.02282699942588806
Info 1067 [19:20:46.471] getCompletionData: Is inside comment: 0.007654000073671341
Info 1068 [19:20:46.472] getCompletionData: Get previous token: 0.187865998595953
Info 1069 [19:20:46.472] getCompletionsAtPosition: isCompletionListBlocker: 0.005800001323223114
Info 1070 [19:20:46.472] Returning an empty list because completion was requested in an invalid position.
Info 1071 [19:20:46.494] getCompletionData: Get current token: 0.013093000277876854
Info 1072 [19:20:46.494] getCompletionData: Is inside comment: 0.007005000486969948
Info 1073 [19:20:46.494] getCompletionData: Get previous token: 0.04442100040614605
Info 1074 [19:20:46.494] getCompletionsAtPosition: isCompletionListBlocker: 0.003725999966263771
Info 1075 [19:20:46.494] Returning an empty list because completion was requested in an invalid position.
Info 1076 [19:20:46.496] getCompletionData: Get current token: 0.019102001562714577
Info 1077 [19:20:46.496] getCompletionData: Is inside comment: 0.020167000591754913
Info 1078 [19:20:46.496] getCompletionData: Get previous token: 0.04972199909389019
Info 1079 [19:20:46.496] getCompletionsAtPosition: isCompletionListBlocker: 0.004847999662160873
